id,title,published_at,description,salary_from,salary_to,salary_currency,experience_hh,area_id,skills_raw
120700442,Заместитель генерального директора по общим вопросам,2025-05-19T12:24:32+0300,"<p><strong>Заместитель генерального директора по общим вопросам</strong></p> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Руководство коллективом из более чем 30 сотрудников, создание и поддержание эффективной команды.</li> <li>Управление проектами, обеспечение их успешного выполнения в срок и в рамках бюджета.</li> <li>Взаимодействие с контрагентами на всех этапах заключения и исполнения договоров.</li> <li>Выполнение других рабочих поручений генерального директора.</li> <li>Оптимизация расходов и контроль за их соблюдением.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее образование.</li> <li>Опыт работы на аналогичной должности не менее 2 лет.</li> <li>Управленческий опыт и навыки руководства коллективом.</li> <li>Опыт в управлении проектами и выстраивании команды.</li> <li>Опыт работы с тендерной документацией.</li> <li>Способность к оптимизации расходов и контролю за их выполнением.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Полная занятость с графиком работы 5/2.</li> <li>Разъездной формат работы.</li> <li>Рабочий день с 9 часов.</li> <li>Возможности для профессионального роста и развития.</li> <li>Питание за счет работодателя.</li> <li>Доплата за ненормированный график работы.</li> </ul>",150000.0,,RUR,От 1 года до 3 лет,1,"Управление персоналом, Организаторские навыки, Руководство коллективом, Управленческие навыки, Контроль исполнения решений, Управление временем, Планирование численности персонала, Планирование бюджета, Контроль сотрудников, Обеспечение техники безопасности, Управление бюджетом"
120701595,Специалист по подбору персонала,2025-05-19T12:34:07+0300,"<p>S7 Technics - крупнейшая компания по обслуживанию и ремонту ВС, сейчас активно расширяется. В связи с этим в нашу команду HR требуется специалист по подбору персонала с опытом работы от 1 года.</p> <p>* ЗП по итогам собеседования</p> <p><strong>Обязанности:</strong></p> <ul> <li>принимать заявки на подбор персонала (Инженерно-технический персонал);</li> <li>искать новых сотрудников через hh.ru, интернет, центры занятости и т.д.;</li> <li>изучать резюме претендентов на должность, принимать решения о дате проведения собеседования в соответствии со свободным временем заказчика;</li> <li>организовывать и проводить собеседования;</li> <li>вести базу кандидатов, готовить отчетность для руководства;</li> <li>поддерживать коммуникации с кандидатом на всех этапах подбора;</li> <li>участвовать в корпоративной жизни компании.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>опыт закрытия вакансий;</li> <li>развитые коммуникативные навыки;</li> <li>высшее образование;</li> <li>готовность работать в режиме многозадачности (умение сосредотачивать внимание на параллельных задачах);</li> <li>креативность;</li> <li>приветствуется опыт работы в авиации или крупных компаниях.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>возможность стать частью большой команды S7 Technics - штат более 3000 человек;</li> <li>официальное трудоустройство с 1 рабочего дня;</li> <li>график работы - 5/2;</li> <li> <p>ДМС после испытательного срока. (Диагностика, исследования, приёмы, консультации врачей и лечение – бесплатно. Стоматология и премиальные клиники – со скидкой до 75%.);</p> </li> <li> <p>возможность путешествовать всей семьей по специальным корпоративным тарифам на рейсах S7 (уже через 6 месяцев);</p> </li> <li> <p>программа корпоративных скидок PrimeZone. Скидки от -5% до -80% у 1500+ партнёров по всей стране (развлечения, магазины, рестораны, фитнес, салоны красоты, турфирмы, онлайн-обучение, недвижимость и т.д.);</p> </li> <li> <p>программа здорового образа жизни S7 Impulse (бесплатные онлайн- и оффлайн-тренировки по разным видам спорта).</p> </li> </ul>",90000.0,,RUR,От 1 года до 3 лет,4,
120717955,Водитель,2025-05-19T15:36:04+0300,"<p><strong>Ищем водителя, который знает, как доставить товар с улыбкой!</strong></p> <p><strong>Что вы будете перевозить и на чем:</strong> Вам предстоит заниматься доставкой товаров до клиента, обеспечивая их сохранность и своевременность. Работа на автомобилях компании.</p> <p><strong>Оплата :</strong> Стабильная заработная плата, выплачиваемая дважды в месяц.</p> <p><strong>График работы и формат занятости:</strong> Работа по графику 5/2, полный рабочий день. Формат работы разъездной, что позволит вам насладиться разнообразием маршрутов и пейзажей.</p> <p><strong>Регион работы и маршруты:</strong> Работа в пределах города и области, с возможностью выезда в соседние регионы.</p> <p><strong>Ваши обязанности:</strong></p> <ul> <li>Доставка товаров до клиента в установленные сроки.</li> <li>Бережное отношение к автомобилю и поддержание его в исправном состоянии.</li> <li>Ведение отчетности по доставкам.</li> </ul> <p><strong>Наши требования:</strong></p> <ul> <li>Опыт работы водителем от 1 до 3 лет.</li> <li>Наличие водительского удостоверения категории B.</li> <li>Ответственность, пунктуальность и вежливость.</li> <li>Умение ориентироваться по картам и навигаторам.</li> </ul> <div><strong>О компании:</strong> Мы — динамично развивающаяся компания, которая ценит своих сотрудников и стремится создать комфортные условия для работы. Присоединяйтесь к нашей команде.</div>",60000.0,,RUR,От 1 года до 3 лет,78,"Пунктуальность, ответственность, коммуникабельность, Ремонт узлов и агрегатов транспортного средства, Эксплуатация грузового автомобиля, Замена расходных материалов и жидкостей, Путевые листы, Товарно-транспортная накладная"
120556554,Генеральный директор промышленной компании (в структуре крупного российского холдинга),2025-05-14T19:08:51+0300,"<strong>Обязанности:</strong> <ul> <li> <p>азработка и реализации стратегии развития компании, повышение капитализации бизнеса, бюджетирование. Управление показателям EBITDA</p> </li> <li> <p>Повышение конкурентоспособности, создание дополнительных инновационных направлений бизнеса </p> </li> <li> <p>Стратегическое планирование, анализ и подведение итогов прошлого периода, формулирование выводов и принятие решений</p> </li> <li> <p>Оптимизация затрат, увеличение объемов продаж, снижение потерь</p> </li> <li> <p>Полная координация деятельности по управлению компанией, включая бизнес-планирование, экономику, финансы, коммерческое направление, персонал</p> </li> <li> <p>Расчет рентабельности проектов, финансовый, экономический, маркетинговый анализ</p> </li> <li> <p>Увеличение клиентского потока, работа с дебиторами, формирование портфеля долгосрочных контрактов</p> </li> <li> <p>Разработка и внедрение мер по оптимизации производственных процессов и по повышению производительности труда</p> </li> <li> <p>Повышение операционной эффективности бизнеса: снижение издержек, повышение производительности труда, оптимизация бизнес-процессов, повышение качества услуг </p> </li> <li> <p>Взаимодействие с подрядчиками, проверяющими органами, арендаторами, органами государственной власти </p> </li> <li> <p>Подбор, адаптация, обучение и мотивация персонала</p> </li> <li> <p>Контроль стратегии транспортировки и оптимизация маршрутов, включая анализ и использование технологий для эффективного отслеживания и управления международными перевозками</p> </li> <li> <p>Регулярный отчет совету директоров (учредителям) об финансовой и операционной деятельности компании</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>Высшее образование </p> </li> <li> <p>Опыт работы на руководящих должностях не менее 5 лет (генеральный директор, первый заместитель генерального директор) в компаниях с численностью персонала не менее 1000 человек</p> </li> <li> <p>Опыт работы в условиях кризисных ситуаций и способность эффективно руководить в таких условиях </p> </li> <li> <p>Опыт успешной реализации масштабных проектов </p> </li> <li> <p>Успешный опыт ведения переговоров и публичных выступлений</p> </li> <li> <p>Приверженность системному подходу в организации бизнес-процессов и процедур</p> </li> </ul> <strong>Условия:</strong> <ul> <li> <p>С первого дня работы, расширенный ДМС</p> </li> <li> <p>Возможность работать с международными заказчиками и партнёрами</p> </li> <li> <p>Решение глобальных задач национального и международного масштаба</p> </li> <li> <p>Работа в высокотехнологичной организации, обладающей уникальными знаниями и технологиями</p> </li> <li> <p>Конкурентоспособный уровень оплаты труда 1 500 000 руб. и возможность получать премию за эффективную работу</p> </li> </ul>",,1500000.0,RUR,Более 6 лет,1,
120631979,Персональный водитель,2025-05-16T13:07:08+0300,"<p>Персональный водитель (для первых лиц компании и членов семьи)</p> <p>Обязанности:<br />- Управление автомобилями представительского класса в режиме 5/2 по графику;<br />- Обеспечение безопасности, комфорта и пунктуальности при перевозке первых лиц компании, а также членов их семей (жена, дети);<br />- Организация логистики персональных и семейных поездок, включая сопровождение в аэропорты, деловые и личные мероприятия;<br />- Помощь с багажом и другими бытовыми вопросами во время поездок;<br />- Контроль технического состояния автомобиля, своевременное обслуживание и поддержание безупречной чистоты салона;<br />- Соблюдение строгой конфиденциальности и корпоративных стандартов.<br />Требования:<br />- Опыт работы персональным водителем для ТОП-менеджмента или первых лиц компании от 3-х лет, включая сопровождение членов семьи (жены, дети);<br />- Навыки вождения, отличное знание города и пригородов;<br />- Презентабельный внешний вид, тактичность, стрессоустойчивость, умение находить подход к детям;<br />- Ответственность, аккуратность;<br />- Готовность к гибкому графику при необходимости;<br />- Опыт организации безопасных и комфортных поездок для детей.<br />Условия:<br />- Официальное трудоустройство, конкурентная зарплата (обсуждается по итогам собеседования);<br />- График работы 5/2; офис - Центр;<br />- Автомобиль представительского класса с полным обслуживанием;<br />- Премии за переработки.<br />Мы ценим профессионализм, деликатность и абсолютную надежность в работе с первыми лицами компании и их близкими.</p>",,,,Более 6 лет,1,"Вождение автомобилей представительского класса, Знание устройства автомобиля, Водительское удостоверение категории B, Исполнение личных поручений руководителя"
120692310,Заместитель директора по защите,2025-05-19T11:04:27+0300,"<p><strong><em>Marins Park Hotel Novosibirsk</em></strong> - самый крупный отель Сибири, который входит в российскую сеть отелей, в числе которых Отели в городе Ялта, Севастополь, Ростов-на-Дну, Нижний Новгород, Екатеринбург, Астрахань, Уфа, Воронеж, Москва.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Обеспечение комплексной безопасности Отеля, его сотрудников и гостей.</li> <li>Профилактика, выявление и пресечение должностных и экономических правонарушений, контроль исполнения договорных обязательств контрагентами, проведение служебных проверок, руководство службой контроля</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт оперативной или следственной работы в силовых структурах не менее пяти лет.</li> <li>Безупречная биография, положительные отзывы с предыдущих мест работы.</li> <li>Ответственность, исполнительность, работоспособность, коммуникабельность.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Официальное трудоустройство</li> <li>График работы 5/2 (пн-пт)</li> <li>Своевременная заработная плата</li> <li>Система премирования</li> </ul>",,,,От 3 до 6 лет,4,
120672266,Паспортист,2025-05-19T07:31:33+0300,"<p>В ООО «Управляющая компания «Центр-ЖКХ» (паспортный центр) требуется паспортист.<br />Должностные обязанности:<br />- первичный прием от граждан документов на регистрацию и снятие с регистрационного учета по месту пребывания и по месту жительства, подготовку и передачу в орган регистрационного учета предусмотренных учетных документов, ведение и хранение поквартирных карточек и карточек регистрации по месту жительства и по месту пребывания, выдача справок.<br />- подготовку сведений, оформленных в форме справок о зарегистрированных лицах в конкретном жилом помещении либо списков о лицах зарегистрированных в многоквартирном доме либо реестров изменений регистрационного учета граждан, которые представляются для ответов на запросы от государственных (муниципальных) органов, юридических и физических лиц, поступающих в организацию.<br />и т.п.<br />Заработная плата от 28000 рублей (оклад 22 440 рублей + премия в процентах от выручки).<br />График работы:<br />ПН, ВТ,СР, ПТ с 09:00 по 18:00<br />ЧТ с 10:00 по 19:00<br />Обед с 13:00 по 14:00<br />(Есть рабочие субботы по графику С 09:00 ДО 13:00)<br />Требования :<br />-высшее профессиональное и (или) среднее специальное образование<br />- стаж работы от 1 года;<br />- умение работать с документами, стрессоустойчивость;</p> <p>- уверенный пользователь ПК<br />- умение работать с клиентами;<br />- ответственность, внимательность, аккуратность, быстрая обучаемость;<br />Предварительное обучение.</p>",28000.0,35000.0,RUR,От 1 года до 3 лет,70,"Пользователь ПК, Работа в команде, Бумажный документооборот, Грамотная речь, Работа с оргтехникой, Работа с большим объемом информации, Прием посетителей, Точность и внимательность к деталям"
120681583,QA engineer,2025-05-19T09:23:45+0300,"<p><strong>Artsofte</strong> — это аккредитованная <strong>IT-компания из Екатеринбурга</strong>.</p> <p>Больше 20 лет разрабатываем программное обеспечение, которое помогает банкам, девелоперам и автодилерам строить качественный цифровой клиентский сервис. А еще у нас есть свой сервис мобильного документооборота и агентство digital-маркетинга.</p> <p><strong>Nocode.ru </strong>– это платформа для цифровой трансформации бизнеса, которая позволяет создавать сервисы и личные кабинеты без единой строчки кода.</p> <p>Наш продукт – это цифровой прорыв, в 2022 получили премию <strong>FinAward</strong>, в 2023 стали победителями <strong>Хакатона от Сбера</strong>.</p> <p>Сейчас мы находимся в поиске <strong>тестировщика.</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li> <p>составлять, актуализировать и проверять тестовую документацию на выпускаемые продукты согласно принятым регламентам;</p> </li> <li> <p>проводить тестирование UX\UI графических интерфейсов;</p> </li> <li> <p>проводить функциональное тестирование программных продуктов в юните;</p> </li> <li> <p>проводить smoke, sanity и регрессионное тестирование;</p> </li> <li> <p>проводить локализацию дефектов в выпускаемом продукте и описывать шаги воспроизведения, а также отслеживать их выполнение;</p> </li> <li> <p>проводить кросс-браузерное и кроссплатформенное тестирование выпускаемых продуктов;</p> </li> <li> <p>контролировать качество выпускаемых продуктов на всех этапах разработки.</p> </li> </ul> <p><strong>Требования:</strong></p> <ul> <li> <p>понимание техник тест-анализа и тест-дизайна;</p> </li> <li> <p>опыт составления тест- кейсов;</p> </li> <li> <p>опыт работы с swagger, postman, devtools;</p> </li> <li> <p>опыт работы со снифферами.</p> </li> </ul> <p><strong>Что мы ценим друг в друге:</strong></p> <ul> <li> <p>открытость новому, умение генерировать идеи для нестандартных проектов;</p> </li> <li> <p>влюбленность в свою работу, желание развиваться, повышать уровень навыков;</p> </li> <li> <p>инициативность: мы проактивная команда и ищем такого же коллегу;</p> </li> <li> <p>нацеленность на результат;</p> </li> <li> <p>высокую самостоятельность в работе.</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li> <p>возможности для профессионального роста: опытный наставник, система грейдирования и прозрачные планы твоего развития.</p> </li> <li> <p>возможность работать над крупным проектом для одного из наших приоритетных клиентов;</p> </li> <li> <p>работа в аккредитованной IT-компании, которая заботится о своих сотрудниках;</p> </li> <li> <p>белая конкурентная зарплата, трудоустройство согласно ТК РФ - оклад обсуждаем с финалистом;</p> </li> <li> <p>график 5/2, начало рабочего дня до 11:00, после испытательного срока возможен гибрид;</p> </li> <li> <p>современный офис в формате open space в центре города (Малышева 71);</p> </li> <li> <p>ДМС.</p> </li> </ul>",,,,Нет опыта,3,
120692292,Специалист миграционного учета,2025-05-19T11:04:12+0300,"<strong>Обязанности:</strong> <ul> <li>Ведение миграционного учета гостей хостела, включая постановку и снятие с учета. Подготовка и оформление необходимых документов для временной регистрации иностранных граждан. Контроль пребывания и продления регистрации, своевременное уведомление гостей и руководства. Взаимодействие с миграционными органами и учетным центром, ведение соответствующей документации. Консультирование гостей по вопросам регистрации и миграционных центров.</li> </ul> <strong>Требования:</strong> <p> </p> <ul> <li>Ответственность аккуратность, навыки общения с гостями. Владение ПК на уровне уверенного пользователя (умение работать с базами данных будет плюсом)</li> </ul> <p> </p>",80000.0,,RUR,Нет опыта,2092,
120695371,Распределитель работ (мониторинг перевозки товарной нефти),2025-05-19T11:34:39+0300,"<strong>Обязанности:</strong> <ul> <li>мониторинг автомобилей по программе Виалон;</li> <li>работа в СЭД &quot;Практика&quot;, эл. почта.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>образование: среднее профессиональное, высшее;</li> <li>уверенный пользователь ПК;</li> <li>знание Word ,Excel.</li> </ul> <strong>Условия:</strong> <ul> <li>сменный график работы с 8.00-20.00, с 20.00-8.00;</li> <li>трудоустройство по Трудовому кодексу РФ, стабильная заработная плата;</li> <li>социальные гарантии согласно Коллективному договору;</li> <li>оплата лечения в медицинских учреждениях и санаторно-курортное лечение по программе ДМС.</li> </ul>",55000.0,60000.0,RUR,Нет опыта,1627,
120700034,Операционный директор (COO),2025-05-19T12:20:57+0300,"<p><br />Мы - франшиза СДЭК ИП Чернявская Е.С., представлены отделами продаж, пунктами выдачи в г. Краснодар - 5 ПВЗ, 2 ПВЗ Воронеже, ПФО в Лазаревском.</p> <p>Нашему подразделению уже 8 лет и мы являемся надежным работодателем, который заботится о своих сотрудниках!</p> <p><br /><strong>В СВЯЗИ С ИЗМЕНЕНИЕМ ОРГСТРУКТУРЫ МЫ ОТКРЫВАЕМ ВАКАНСИЮ ОПЕРАЦИОННОГО ДИРЕКТОРА</strong></p> <h2><strong>Условия работы:</strong></h2> <ul> <li>Работа в международной динамичной компании: наше подразделение занимает ключевые позиции в ЮФО и ЦЧР среди франшиз СДЭК;</li> <li> <p>Трудоустройство по ТК РФ с первого дня работы;</p> </li> <li> <p>Понятная система мотивации: оклад + ежемесячный бонус+ квартальная премия, годовая премия. Выплаты 2 раза в месяц. Всегда вовремя!</p> </li> <li> <p>Оплачиваем больничные и отпуска;</p> </li> <li> <p>График работы: 5/2 с понедельника по пятницу с 9-00 до 18-00.</p> </li> <li>Комфортный офис в стиле лофт с кофе машиной, фруктами и зоной отдыха, переговорными и собственной парковой для сотрудников;</li> <li>Горячие комплексные обеды за счет компании, компенсируем проезд до работы, тем кто удаленно проживает;</li> <li>Возможность путешествовать заграницу каждый год для лучших сотрудников;</li> <li>Обучение в корпоративном университете, тренинги по продажам, сервису и продуктам, опытный открытый наставник и адаптация на всех этапах;</li> <li>Внутренние проекты, дополнительное управленческое обучение и конкурсы, которые ускоряют твой рост;</li> <li>Подарки к дню рождения сотрудника, дарим подарки детям сотрудников, подарки на годовщины работы в компании и много других знаков внимания;</li> <li>Профессиональная дружелюбная команда: мы помогаем друг другу, поздравляем с успехами, организуем совместный отдых. Мы ходим в театры, играем в боулинг, путешествуем, выезжаем на природу и проводим корпоративы на лучших площадках города...и многое другое)</li> </ul> <h2><strong>Задачи:</strong></h2> <ul> <li>Руководство внутренними бизнес-процессами: клиентский сервис (Краснодар, Воронеж, Лазаревское), логистика, склад, ИТ и пр.;</li> <li>Контроль исполнения планов и SLA на всех участках;</li> <li>Внедрение и автоматизация процессов, оптимизация издержек;</li> <li>Управление операционной командой (руководители и менеджеры клиентских отделов, служба доставки, склад, IT и т.д.);</li> <li>Обеспечение бесперебойной работы компании на ежедневной основе</li> </ul> <h2><strong>Ты - часть нашей команды, если:</strong></h2> <ul> <li> <p>Имеешь релевантный опыт и успешные кейсы в подобной сфере;</p> </li> <li> <p>Ориентирован на результат, амбициозен и точно знаешь, чего хочешь;</p> </li> <li> <p>Стремишься улучшать и совершенствовать процессы;</p> </li> <li> <p>Ты мобильный и готов к быстрому реагированию;</p> </li> <li> <p>​​​Ты позитивный и заряженный лидер;</p> </li> <li> <p>Выбираешь атмосферу развития и личностного роста;</p> </li> <li> <p>Тебе близки ценности и корпоративная культура нашей компании (см. в описании компании);</p> </li> <li> <p>Готов быть частью сплоченной команды.</p> </li> </ul> <p><strong>ЕСЛИ УВИДЕЛИ СЕБЯ В ЭТОМ ОПИСАНИИ, ОСТАВЬТЕ ОТКЛИК И ПОЛУЧИТЕ ПРИГЛАШЕНИЕ НА СОБЕСЕДОВАНИЕ В ТЕЧЕНИЕ ДНЯ!</strong></p> <p> </p>",180000.0,,RUR,От 1 года до 3 лет,53,"Оптимизация бизнес-процессов, Анализ бизнес-процессов, Управление ресурсами, Стратегическое мышление, Разработка и внедрение KPI, Руководство коллективом"
120707931,Специалист по контролю за исполнением поручений,2025-05-19T13:44:07+0300,"<strong>Обязанности:</strong> <ul> <li>подготовка проектов резолюций руководителя</li> <li>подготовка писем и ответов на обращения граждан</li> <li>контроль за своевременным исполнением приказов, поручений и распоряжений руководителя</li> <li>информирование руководителя о состоянии исполнения поручений и распоряжений</li> <li>определение причин несвоевременного выполнения поручений и распоряжений</li> <li>делопроизводство</li> <li>работа с системой МОСЭДО</li> </ul> <strong>Требования:</strong> <ul> <li>высшее образование</li> <li>аналогичный опыт работы от 3 лет</li> <li>опыт работы в системе Правительства Москвы</li> <li><strong>отличное знание МОСЭДО - обязательное требование</strong></li> </ul> <strong>Условия:</strong> <ul> <li>стабильный оклад+ система премирования</li> <li>оформление по ТК РФ</li> <li>территориальное нахождение рабочего места: шаговая доступность от ст. м. Цветной бульвар</li> </ul>",,165000.0,RUR,От 3 до 6 лет,1,
92339098,Продавец-кассир в зоомагазин,2025-05-05T07:29:58+0300,"<p><strong><em>«Бетховен» </em></strong>— это более 100 современных зоомагазинов по всей стране и удобный интернет-магазин.<br /><br /><strong>Мы предлагаем:</strong><br />- Официальное трудоустройство с первого рабочего дня в соответствии с ТК РФ;<br />- Стабильную заработную плату: оклад + бонусная часть;<br />- Работу рядом с домом: больше не нужно тратить время на дорогу!<br />- График работы: 2/2 или <strong>частичную занятость;</strong><br />- Выход на смену в свои выходные дни и на другие точки <strong>оплачивается х1.5;</strong><br />- Скидка на всю продаваемую продукцию <strong>20%.</strong><br /><br /><em>У нас хорошо развит внутренний кадровый резерв - мы растим сотрудников внутри компании до Администратора/ Товароведа/ Директора - также вы можете стать наставником для других коллег и получать за это надбавку</em><br /><br /><strong>В обязанности входит:</strong><br />- Консультирование покупателей;<br />- Работа на кассе (если опыта работы с кассой нет - мы всему обучим);<br />- Выкладка товара, установка ценников;<br />- Поддержание порядка в торговом зале.<br /><br /><strong>Нам точно по пути, если Вы:</strong><br />- Внимательность, ответственность;<br />- Грамотная речь;<br />- Опрятный внешний вид;<br />- Любовь к животным;</p> <p><em><strong>Если именно эта вакансия Вам не подходит территориально, просто свяжись с нами и мы подберём наиболее подходящий магазин.</strong></em></p>",50000.0,,RUR,Нет опыта,1,"Работа с кассой, Активные продажи, Теплые продажи, Работа с клиентами, Консультирование клиентов, Мерчендайзинг, Выкладка товаров"
120070602,Администратор на круизный пароход,2025-04-29T12:52:39+0300,"<p>Работа в нашей команде - ваш шанс превратить работу в незабываемое путешествие и приключение! </p> <p><strong>Обязанности:</strong></p> <p>- Встреча и распределение пассажиров по каютам согласно списку.<br />- Контроль закрепления багажных бирок и организация доставки багажа в каюты.<br />- Участие в ежедневных брифингах с круиз-директором, передача информации гостям (режим уборки, бронирование сауны, сбор просьб и замечаний).<br />- Прием и контроль выполнения запросов гостей (дополнительные вешалки, ремонт, уборка).<br />- Информирование гостей о правилах пользования баром, возможностях стирки и других услугах.<br />- Расчет гостей по счетам в день окончания круиза, контроль выселения и проверка кают перед загрузкой новых пассажиров.<br />- Формирование отчетности по продажам, остаткам и кассовым операциям.<br />- Контроль готовности бара, чайной станции и чистоты в общественных зонах.<br />- Взаимодействие с горничными, матросами и другими членами экипажа для обеспечения комфортного пребывания гостей. </p> <strong>Требования:</strong> <p>- Опыт работы в сфере гостеприимства, туризма или на круизных судах приветствуется.<br />- Коммуникабельность, стрессоустойчивость, умение работать в команде.<br />- Внимательность к деталям и организаторские способности.<br />- Готовность к работе в условиях вахтового метода (график уточняется).</p> <strong>Условия:</strong> <p>- Работа в динамичной и дружной команде.<br />- Возможность путешествовать по уникальным маршрутам.<br />- Проживание и питание предоставляется.<br />- Конкурентная заработная плата (обсуждается на собеседовании).</p> <p>Присоединяйтесь к нашей команде и создавайте незабываемые впечатления для гостей!</p> <p> </p>",,800000.0,RUR,От 1 года до 3 лет,22,
120685242,Начальник отдела материально-технического обеспечения,2025-05-19T09:56:30+0300,"<strong>Обязанности:</strong> <ul> <li>сбор, анализ и консолидация заявок на ТМЦ от подразделений, обоснование закупок перед руководством;</li> <li>организация и контроль рационального использования, учета, заказа, приемки и хранения ТМЦ. Контроль за своевременным списанием ТМЦ в 1С;</li> <li>участие в объемно-календарном, текущем и перспективном планировании производственной деятельности (кроме сырья и материалов для производства);</li> <li>организационно-методическое руководство и координация деятельности структурных подразделений по вопросам МТО;</li> <li>оперативное информирование руководства о проблемах МТО, подготовка информационно-аналитических материалов о состоянии и перспективах деятельности предприятия;</li> <li>участие в подготовке и исполнении управленческих решений, решение иных задач в соответствии с целями предприятия;</li> <li>участие в бизнес-процессах закупок ТМЦ, включая анализ потребностей, расчет количества и стоимости, подготовку обоснований, проверку заявок и формирование запросов поставщикам в 1С ERP.</li> </ul> <strong>Требования:</strong> <ul> <li>уверенное владение всем функционалом 1С, необходимым для учета товарно-материальных ценностей (ТМЦ);</li> <li>опыт формирования сложных отчетов и проведения аналитики в 1С;</li> <li>навыки работы с интеграциями и настройками системы (в рамках полномочий);</li> <li>подтвержденный опыт анализа больших объемов данных о движении ТМЦ;</li> <li>умение выявлять закономерности, тенденции и скрытые проблемы в процессах МТО;</li> <li>способность разрабатывать и предлагать эффективные решения для оптимизации, снижения издержек и повышения эффективности использования ресурсов;</li> <li>экспертиза в закупках, подтвержденный опыт проведения глубокого анализа рынка поставщиков, умение разрабатывать и реализовывать эффективные стратегии закупок;</li> <li>глубокое знание рынка различных видов ТМЦ;</li> <li>понимание структуры ценообразования и факторов, влияющих на стоимость, умение прогнозировать изменения рынка и оценивать риски.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>оформление по ТК РФ с первого дня (г. Зеленоград, ОЭЗ Алабушево);</li> <li>график работы: 5/2 ;</li> <li>уровень дохода обсуждается с финальным кандидатом;</li> <li>собственная столовая и частичная компенсация питания;</li> <li>подарки для сотрудников и детей к значимым датам.</li> </ul>",,,,От 3 до 6 лет,1,
